000:03:23|CC|We confirm the skirt SEP, and you're in Mode II now.
000:03:26|CDR|Mode II.
000:03:27|CMP|We're in Mode II in the cockpit, troops.
000:03:28|CDR|Okay - -
000:03:29|LMP|STEAM PRESS, WATER, AUTO.
000:03:30|CDR|-- PITCH to RATE - PITCH to RATE COMMAND. DELTA V . u
000:03:31|CC|Roger, Ed.
000:03:32|CMP|?
000:03:38|CMP|Better watch this; that horizon is beautiful.
000:03:40|LMP|It sure is!
000:03:42|CDR|Keep your eyes on the pin, cockpit troops.
000:03:45|CMP|Yes. Okay, we're coming up toward 4 minutes. We're pitching 42.6; it looks real good, leader.
000:03:50|CDR|Yes.
000:03:51|CDR|42.7 right now. That's good.
000:03:59|CMP|And that center engine is burning.
000:04:01|CC|14, Houston. At 4 minutes, trajectory and guidance look good - -
000:04:05|CMP|Okay, 4 minutes, 6 ... - -
000:04:06|LMP|14; Roger.
000:04:07|CMP|Right smack dab in the money.
000:04:08|LMP|Beautiful.
000:04:09|CMP|Just smack dab in - -
000:04:10|CC|And, 14; Houston. The CMC is GO.
000:04:14|CDR|Roger; CMC, GO.
000:04:20|CMP|We're about 50 miles, Ed.
000:04:22|LMP|Oh, great. Everything's GO on this side, Al.
000:04:27|CDR|Good show, buddy.
000:04:29|LMP|Okay.
000:04:31|CMP|04:30. 73.5. We are absolutely beautiful. It is right in the fracking money. There's a little more ice flaking off.
000:04:43|CDR|Okay. We?re still upstaging for three-on program at this point.
000:04:50|CMP|We don't have S-IVB - -
000:04:51|LMP|No, we don't. No, we don't. That?s right. CGI's 5:45, not 4:45.
000:05:02|CMP|And at 5 minutes. Eighty miles. We're riding within two or three tenths of - of this profile. Beautiful.
000:05:10|LMP|Just can't beat it, huh?
000:05:12|CMP|Smooth. Just looks like a little side oscillation in the couch.
000:05:17|LMP|That's all you're feeling; just like a railroad coach is this couch.
000:05:21|CDR|Okay, 5 plus 20; we should have C0I here in 25 seconds.
000:05:41|CMP|... 25 seconds. About 13 2, 8 26 - -
000:05:47|CC|Stand by for S-IVB to C0I.
000:05:49|CC|MARK. S-IVB to C0I, now.
000:05:52|CDR|S-IVB to COI. Okay, Ed-babe, stand by for the GIMBAL MOTORS.
000:05:55|LMP|GIMBAL MOTORS --
000:05:56|CC|Roger. Your times are nominal. Level sense arm, 8 plus 39; and S-II - -
000:06:01|CMP|Understand - -
000:06:02|CC|? ...
000:06:03|CMP|PITCH 1.
000:06:04|LMP|I've got it.
000:06:05|CMP|YAW 1.
000:06:06|LMP|Got that one.
000:06:07|CMP|PITCH 2.
000:06:08|LMP|Got that one.
000:06:10|CMP|YAW 2.
000:06:11|LMP|Got that one.
000:06:12|CDR|Okay. GPI. Verify a minus 145 and plus 130.
000:06:15|CMP|Roger.
000:06:16|LMP|
000:06:21|CDR|Houston, gimbal motors are running.
000:06:24|CC|14. Gimbal motors on.
000:06:29|CMP|At 6:30. I think we got TLI, nov, on that center engine, no matter what.
000:06:32|CDR|I think you're right - -
000:06:33|CMP|Yes .
000:06:34|CDR|- - about 2 and a fourth before nominal here. The heat?s still going.
000:06:39|CC|Stand by for S-IVB to orbit.
000:06:41|CC|MARK. You have S-IVB to orbit now.
000:06:44|CDR|Roger. S-IVB orbit.
000:06:47|CMP|And it's beautiful. This trajectory is absolutely fantastic.
000:06:53|LMP|Right along the ...
000:06:54|CMP|It's better than the simulator.
000:06:56|CDR|Okay. We got about 45 seconds now.... nominally.
000:07:03|CMP|Eleven minutes.
000:07:04|CDR|This guidance is steady as a rock.
000:07:07|CMP|We are right in the numbers. Just right - ... seems like there's something I ought to be doing. Strike 20 seconds from the board.... now.
000:07:30|LMP|There, it's real comfortable.
000:07:36|CDR|About 5 seconds.
000:07:44|CDR|INBOARD CUT-OFF.
000:07:45|CC|Roger. Inboard.
000:07:47|CMP|Right on time.
000:07:49|LMP|That's beautiful.
000:07:51|CMP|That computes to ... - -
000:07:52|CDR|There she goes.
000:07:56|CMP|Hey, did you feel that PU valve?
000:07:57|LMP|Yes.
000:07:59|CDR|Yes. Sure did. Didn't hear it though.
000:08:02|CMP|Well, I - I had to give you noise from the simulator. Good. Can't give you everything. We're within 2/10ths in altitude. Just right down the money.
000:08:14|CDR|Stay that way, baby.
000:08:18|CDR|About 20 seconds to level sense arm.
000:08:25|CC|14, Houston. You're GO for staging. The CMC's GO.
000:08:29|CMP|Roger. CMC, GO. Just a little high, but it's bringing the H-dot down. Just a little vibration about ... - -
000:08:42|CC|We have level sense arm.
000:08:44|CDR|Roger. Level sense arm.
000:08:46|CMP|Very slight pogo and starting at 8:40.
000:08:49|CDR|Yes.
000:08:53|LMP|Time hack. You ought to be pretty close to Mode IV.
000:09:06|CMP|Just a little high. We're about a mile high. It ought - -
000:09:09|CC|Stand by for Mode IV capability.
000:09:12|CC|MARK. You have it now.
000:09:14|CDR|... seconds to speed. Roger. Mode IV.
000:09:16|CMP|Okay. We're at 100 ...
000:09:17|CDR|Should have a cut-off. We have a -
000:09:20|CDR|CUT-OFF.
000:09:21|CC|Roger. Cut-off.
000:09:22|LMP|Look at the flakes go.
000:09:23|CDR|And staging.
000:09:24|CMP|Look at the ice go up there.
000:09:25|LMP|Yes. ...
000:09:26|CDR|And good thrust on 1,
000:09:27|CMP|There's a big outside.
000:09:29|LMP|A jillion stars.
000:09:30|CDR|Good thrust on 1.
000:09:31|CMP|Okay.
000:09:33|CC|14, Houston. Thrust looks good on S-IVB.
000:09:37|CDR|Thank you.
000:09:40|CMP|Okay. Okay. We're at 101.3 and it's bringing the H-dot down. Starting our run now.
000:09:48|CDR|... - -
000:09:49|CMP|Just about 2000 feet to go.
000:09:53|CDR|... in Mode IV.
000:09:54|CMP|At 101.5, ITH - Okay. We have 100, 25, 5 ; 77, 25, 5; 15- Okay. 256 60.
000:10:05|CDR|256 60.
000:10:07|CMP|Is - is our shutdown.
000:10:09|CDR|Okay. On the stage switch.
000:10:10|CMP|On the stage switch.
000:10:11|CDR|... get it - -
000:10:12|CC|14, Houston. Everything's looking perfect here.
000:10:17|CMP|Roger.
000:10:20|CMP|H-dot is just about zero. We're 102 - -
000:10:23|CDR|Here, I can get it.
000:10:26|CMP|Okay. Got about 1500 feet to go.
000:10:30|CDR|Okay.
000:10:32|CMP|It's pretty damn nominal, isn't it, so far?
000:10:34|MS|Boy.
000:10:35|CMP|Magnificent.
000:27:59|CMP|Down here somewhere. There, you're getting close.
000:28:02|LMP|Don't see it. There it comes.
000:28:04|CMP|...
000:28:05|CDR|Cut the ...
000:28:06|CDR|Okay. MAIN REG B valve, OPEN; and A valve, closed.
000:28:09|CMP|A, closed.
000:28:10|LMP|Okay. EMERGENCY CABIN PRESS, select 2.
000:28:12|CMP|2.
000:28:13|LMP|Push to test.
000:28:15|CMP|Tested.
000:28:16|LMP|... MAIN REG A valve, OPEN.
000:28:20|CMP|OPEN.
000:28:21|LMP|EMERGENCY CABIN PRESS, select closed.
000:28:23|CMP|Close.
000:28:24|LMP|Okay. Here, let me get you started on your ontics.
000:28:26|CMP|Can I borrow that ... back again? Oh, there she be.
000:28:31|LMP|Okay. Ready for your optics, Stuart?
000:28:36|CMP|No, not quite yet. Let me get my handholds down here, so - -
000:28:39|LMP|Okay. Well, holler when you?re ready, and I'll come back to you.
000:28:42|CDR|We're probably pretty well ahead of schedule, timewise, aren't we?
000:28:44|LMP|Well, I'm a little behind on - -
000:28:46|CMP|No, we're not really - -
000:28:48|LMP|- - Carnarvon LOS, now. Okay, service module RCS monitor check. I've got all eight of them gray. Okay. 115 to 140 75. That all looks good. HELIUM PRESS --
000:29:14|CMP|...
000:29:15|CDR|Okay.
000:29:16|CMP|Thank you.
000:29:17|LMP|- - 42.
000:29:18|CDR|Okay. Can I help you with anything now?
000:29:20|LMP|You can read the helium pressures - I'll - I'll get those. I just thought that - -
000:29:24|CDR|On the quads?
000:29:25|LMP|Yes .
000:29:26|CDR|Okay. You on B, now?
000:29:28|CMP|Now, why did they put those that way?
000:29:29|LMP|Yes.
000:29:32|CDR|Okay. And you want - -
000:29:35|LMP|4000.
000:29:36|CDR|- - quantity's 100 and full scale high and tank temp is 74.
000:29:41|LMP|Okay.
000:29:43|CDR|You got tank temp down there?
000:29:45|LMP|Okay - -
000:29:46|CDR|For - ... - -
000:29:47|LMP|- - Let me just get the pressures and then the tanks and the quantities, because I have to copy them all down.
000:29:54|LMP|41
000:29:55|CDR|Helium, 41 on C.
000:29:57|LMP|Okay.
000:29:59|CDR|41 on B. Now, what do you need?
000:30:02|LMP|Okay. That's helium - I need manifold PRESS.
000:30:08|CDR|Okay. Manifold pressure is 200 on D -
000:30:12|LMP|Okay.
000:30:13|CDR|200 on C.
000:30:15|LMP|Okay.
000:30:16|CDR|200 on B.
000:30:17|LMP|Okay.
000:30:18|CDR|And 200 on A.
000:30:19|LMP|Very good.
000:30:20|CDR|
000:30:21|LMP|Okay. Helium tank temp - I need to record.
000:30:22|CDR|Okay. Tank temp's on A at 75.
000:30:26|LMP|75-
000:30:27|CDR|B is 74; C is 81; and D is 77.
000:30:36|LMP|Okay. Propellant quantity.
000:30:38|CDR|B, full scale high - -
000:30:40|LMP|Okay.
000:30:41|CDR|C, full scale high; D is full scale high; A is full scale high. That baby had a full load.
000:30:48|LMP|Okay. Okay, command module RCS monitoring. Talkback, gray.
000:30:56|CMP|I'll get the cameras in a little bit.
000:30:57|LMP|Yes. Okay, we're in no hurry - -
000:30:59|CMP|I'm going to read my optics dust cover jettison.
000:31:01|LMP|Okay þ
000:31:02|CDR|Yes. We didn't have to worry about the cameras before.
000:31:04|LMP|60, 90. 60, 90.
000:31:05|CMP|Yes.
000:31:06|LMP|That looks good - -
000:31:07|CMP|Okay. Install optics eyepieces and handles - -
000:31:08|LMP|-- 41 to 42 --
000:31:09|CMP|- - that's done. G/N POWER, OPTICS, on (up).
000:31:11|LMP|-- Manifold PRESS 81 to 105* That's good. Those are good. Okay. Secondary radiator leak check.
000:31:23|CMP|OPTICS ZERO, OFF.
000:31:26|LMP|... quantity - -
000:31:27|CMP|OPTICS ZERO, ZERO.
000:31:28|LMP|Al, could I have the SECONDARY GLYCOL to RADIATOR valve - -
000:31:30|CMP|OPTICS MODE, MAIM
000:31:31|LMP|- - NORMAL for 30 seconds and then BYPASS.
000:31:32|CMP|OPTICS COUPLING ... DIRECT; OPTICS SPEED control HI.
000:31:48|LMP|Okay.
000:31:52|CMP|Okay. That'll be 15 seconds. Okay, let's see if we've got the monitor. Optics hand control, okay, is MANUAL, HI, DIRECT, and going max right. Going about 40 degrees. And this one ought to go about 150.
000:32:18|CMP|Man! It looks ? It's pure black. Can't see because I'm not adapted.... lens cover. And you need to ...
000:32:35|LMP|Did you get all of your jettison - optics dust cover jettison checklist, Stu?
000:32:39|CMP|Yes, I did.
000:32:41|LMP|Okay. G/N OPTICS, on. OPTICS ZERO, OFF.
000:32:44|CMP|Yes.
000:32:45|LMP|ZERO for 15.
000:32:47|CMP|That's verified.
000:32:48|LMP|OPTICS ZERO, OFF. OPTICS MODE, MANUAL then.
000:32:50|CMP|That's verified.
000:32:52|LMP|COUPLING control, DIRECT, and HI SPEED - SPEED control, HI, and max right until ejected.
000:32:58|CMP|That?s verified.
000:32:59|LMP|Okay.
000:33:00|CDR|Okay, Ed. You want to go from NORMAL to EYPASS, now?
000:33:03|LMP|Yes, for 30 seconds.
000:33:04|CDR|Okay, here it is right now.
000:33:06|LMP|Okay, I got it.
000:33:07|CDR|Oh, wait a minute. Wait a minute. Something's wrong here....
000:33:10|LMP|No. No. I wanted SECONDARY GLYCOL to RADIATOR valve for NORMAL. SECONDARY GLYCOL.
000:33:15|CDR|Okay. GLYCOL, SECONDARY RADIATOR valve - I car.'t see that mother.
000:33:24|CMP|Man! Those stars are dimmer than they are in the simulator.
000:33:27|LMP|Is our - light in here bothering you, Stuart?
000:33:30|CMP|No. No, I - I've got them.
000:33:38|CDR|Okay, Ed. I think I've got it now.
000:33:41|LMP|Okay. You've got her in BYPASS, huh?
000:33:47|CDR|No, wait a minute. God damn it! I just cannot feel it.
000:33:49|LMP|Yes.
000:33:53|CDR|I can't feel it. The simulator's got a big red stripe on it. Maybe if I get my little finger in there, I can line it up.
000:34:08|LMP|
000:34:25|CMP|Okay. Start with soar 22 for the first one, if you've got a chance to write it - -
000:34:29|LMP|Okay. Star 22.
000:34:31|CDR|Okay.
000:34:32|CMP|The ether will be star 24.
000:34:33|LMP|And the other will be star 24.
000:34:34|CMP|Yes. Gienah. Oh, I ...
000:34:37|LMP|Okay, Al. It's in BYFAS3, huh?
000:34:40|CDR|You want it in BYPASS?
000:34:41|LMP|I'm sorry. I want it in NORMAL for 30 seconds.
000:34:42|CDR|It's in NORMAL. Has been for - 10 seconds. I'll ...
000:34:45|LMP|Okay. I?m just watching the - quantity there.
000:34:47|CDR|Okay, that?s about 30 seconds.
000:34:58|LMP|It looks good. We have no leaks.
000:35:01|CDR|Okay, hack in BYPASS.
000:35:03|LMP|Okay. I'm ready to set a configuration here. I need the GLYCOL RESERVOIR BYPASS valve to OPEN.
000:35:12|CDR|Okay. Stand by 1. GLYC BYPASS valve, OPEN.
000:35:20|LMP|OUT valve, CLOSED; IN valve, CLOSED.
000:35:22|CDR|OUT valve, CLOSED; IN valve, CLOSED.
000:35:27|LMP|Okay. And we want to fill the PRIMARY ACCUMULATORS.
000:35:31|CMP|Oh, shit!
000:35:33|LMP|What ?
000:35:34|CMP|Oh, I got four balls.
000:35:35|CDR|Oh, God. Too bad.
000:35:37|LMP|What did he get, four balls 1?
000:35:38|CDR|Yes. He got a 1.
000:35:40|CMP|Oh, hell.
000:35:41|CDR|Too bad, babe.
000:35:42|CMP|I'm tempted to repeat it. I think I will.
000:35:45|CDR|Okay.
000:35:46|LMP|Okay.
000:35:47|CDR|You want the PRIMARY ACCUMULATOR FILL, huh?
000:35:48|LMP|Yes, please.
000:35:49|CDR|Okay. Stand by.
000:36:25|CDR|Okay, Ed. Here it comes. It's ON.
000:36:28|LMP|All right, it's on. Okay. Okay, you can shut it off. I've got almost 60 percent.
000:36:39|CDR|Okay, it's OFF .
000:36:41|LMP|Okay. Okay, ECS RADIATOR, FLOW - FLOW CONTROL to POWER. POWER. PRIMARY GLYCOL to RADIATOR valve, NORMAL, push.
000:36:57|CDR|Okay, down she goes.
000:37:00|LMP|ECS RADIATOR HEATER, PRIM 1.
000:37:02|CDR|Hear it? Gurgle, gurgle, gurgle, gurgle, gurgle.
000:37:04|LMP|Yes, and there she came. I saw it.
000:37:09|CDR|(Laughter) Gurgle, gurgle, gurgle. Okay.
000:37:15|LMP|Okay. We want to watch ECS RAD TEMP PRIM OUT below PRIM IN. It?s below PRIM IN. It's looking good already. ECS talkback, gray. GLYCOL EVAP TEMP IN to AUTO.
000:37:41|CMP|There we go.
000:37:42|CDR|There you go, babe.
000:37:43|LMP|Got a four ball.
000:37:44|CDR|Yes, he did.
000:37:45|CMP|Son of a bitch. Got five balls.
000:37:46|CDR|Good show. We won't count the first one.
000:37:48|CMP|No. Okay. With 22, 24, five balls.
000:37:53|LMP|Okay.
000:37:54|CMP|And there's a NOUN 93.
000:37:55|LMP|Okay.
000:37:56|CDR|You want to copy them?
000:37:57|LMP|Yes, I'm copying them. 89 - -
000:37:58|CDR|00085.
000:38:00|LMP|8 5?
000:38:01|CDR|Right,
000:38:02|LMP|Sorry.
000:38:03|CDR|And second - R^ is plus 00010; R - -
000:38:06|LMP|10?
000:38:07|CDR|Right. R is plus 00166.
000:38:11|CMP|Okay, and let's say it's 38:15.
000:38:12|LMP|... 1. 38.
000:38:15|CMP|15.
000:38:16|CDR|Right.
000:38:17|CMP|Torque.
000:38:18|LMP|15.
000:38:19|CDR|Torque at 38:15.
000:38:20|CMP|Okay. Optics ? Now, that ? if ? I stow the eyepieces, don't I?
000:38:28|LMP|Stow optics eyepieces.
000:38:29|CMP|Yes.
000:38:30|LMP|That's affirm.
000:38:31|CMP|OPTICS ZERO to ZERO.
000:38:32|LMP|And if we torqued, we should realine the GDC -
000:38:36|CDR|Okay. Now - Yes, Just a minute. Go OPTICS ZERO after we get them down to a certain angle, right?
000:38:43|CMP|Yes, I'm going to try to do that. It's really not part of our operation, but you can't go wrong doing it.
000:38:49|LMP|I'm - I'm going to bring the purge on. We'll get a MASTER ALARM.
000:38:58|CDR|Okay. Ball 1 ATT set, IMU. Roll was about - 180. Fuel cell 2, okay. And the yaw is set about -that much and the pitch is way over at 220.
000:39:52|LMP|Okay. Fuel cell purge is complete.
000:40:02|CMP|Okay. Does it call for me to turn the OPTICS -G/N OPTICS POWER, OFF?
000:40:06|LMP|... 16.
000:40:07|CMP|Here, I should get out my checklist....
000:40:10|LMP|OPTICS - Let's see. No, I don't see that. It says P00 - -
000:40:15|CMP|RETICLE - -
000:40:16|LMP|-- RETICLE BRIGHTNESS, dim.
000:40:17|CMP|Okay. Stow optics eyepieces and increase S-band volume. I never decreased it. You know, we don't have any - We have SQUELCH, ENABLE?
000:40:26|LMP|That's affirm.
000:40:27|CMP|Okay. You can tell it, can't you?
000:40:31|LMP|Sure can.
000:40:33|CMP|Okay. Well, ha ha. That's the way I wanted to start it. Five balls. Next thing on the agenda is that decal up there.
000:40:45|CDR|Okay, Ed. The GDC's alined.
000:40:47|LMP|All right.
000:40:50|CMP|Okay.
000:40:53|LMP|Okay, Stu, to P00. Okay.... PRESS is okav 02 PRESS - *
000:41:08|CDR|Got a full load of RCS fuel for you.
000:41:11|CMP|That's right. We'll use it tc burn.... quiet.
000:41:14|CDR|Yes. ^ Let's take is easy on that stuff. Just tap it like it's forever. Son of a bitch! That booster was good, wasn?t it?
000:41:23|CMP|Oh, that's something else!
000:41:24|LMP|Yes, wasn?t it, though? 02 quantity --
000:41:26|CMP|Now that book wants to set there. For Pete - Do you have trouble wanting to go to the - -
000:41:30|CDR|Yes. I keep floating up in - -
000:41:31|LMP|Yes. That's - -
000:41:32|CMP|I do, too. I have a hell of a job holding myself down for shooting the optics.
000:41:39|CDR|Yes. Boy, those stars are - -
000:41:41|LMP|Real good.
000:41:42|CDR|- - crystal clear.
000:41:43|LMP|Roger. It just has to be ORB RATE. Sixty-one percent.
000:41:50|CDR|And I got a real bright one we're aimed for right now.
000:41:53|CMP|Boy, they're not near as bright in that telescope as they are in the simulator.
000:41:56|CDR|Well, you're probably not adapted yet.
000:41:57|CMP|Yes. Yes. I got down here with these floodlights flaring out - -
000:42:00|CMP|Yes.
000:42:01|CMP|After I turned them out, I could see Gienah through it the second time around, so I was adapting. Okay. Looks like all I need to do is the - is to get out the stowage bag - -
000:42:14|CDR|Got a good horizon out here.
000:42:16|CMP|Dark?
000:42:17|CDR|Yes.
000:42:18|CMP|You can see it, huh?
000:42:19|CDR|Uh-huh.
000:42:21|CMP|You need anything else out of me, Ed? How you coming.
000:42:24|LMP|No. No. I don't need anything else out of you right now, Stu.
000:42:28|CDR|Well, I'm seeing it ... I'm seeing airglow, Stu. I can see the stars on the other side of it.
000:42:32|CMP|Well, I tell you what. Why don't I get out those temporary stowage hags, and then I can get the cameras out at our convenience, if that's agreeable
000:42:40|CDR|I'm ready for it. You can hand me mine right now.
000:42:42|CMP|Weil, I've got to go down and get it first.
000:42:44|CDR|Okay. Yes. That's airglow I can see, because I can see the stars underneath it.
000:42:51|CMP|Man, that booster's something. Couldn't get over the ice. That was something when the ice came off.
000:42:54|LMP|Yes, that really was.
000:42:56|CMP|I expected more vibration.
000:42:57|CDR|I really did, too.
000:42:58|CMP|I was really -
000:42:59|CDR|Yes, I thought that was a real smooth ride. Real smooth. Okay. Let's keep pressing ahead here. Slowly but surely. How you doing, Ed?
000:43:15|LMP|Okay. Proceeding through my systems check.
000:43:20|CMP|I got a bag coming up your side there. Ocp! Hey, another one got away - the other two are up behind your head. Can you reach them?
000:43:27|LMP|Who, me?
000:43:28|CMP|Yes (laughter).
000:43:33|LMP|Yes, I'll get them.
000:43:34|CMP|Hey, good (laughter). Thank you, babe. Guess what I found in there.
000:43:39|CDR|Oh, those goddamn things are going to be all over the place. You were right what you said about Dell'Osso.
000:43:47|CMP|Yes? I was needling Gene. I knew they'd done that. I mean, I didn't know it but I sus - Right behind your head are two more of those bags, Al, if you could reach them.
000:43:56|CDR|Okay. I'll get them. We're probably going to be collecting those patches the rest of the flight.
000:44:02|LMP|Yes, they're going to be hiding everywhere.
000:44:07|CDR|Okay, Ed-babe. How about a temporary stowage bag?
000:44:11|LMP|All right. I'll take one.
000:44:12|CDR|And, Stu-babe. How about a temporary stowage bag?
000:44:14|CMP|I'll take one.
000:44:19|CDR|Take it away. Isn't this great?
000:44:23|LMP|Isn't this marvelous?
000:44:24|CDR|Son of a bitch! I tell you. I've already beat my old record.
000:44:37|LMP|You beat your old record at insertion! (Laughter)
000:44:39|CDR|(Laughter) I know it. I was just kidding.
000:44:49|LMP|Okay.
000:44:51|CMP|And, in here, you'll have to make sure you get the bottom one snapped, which you have not had to do in the - -
000:44:56|LMP|37 5.
000:44:57|CMP|- - in the CMS.
000:44:58|CDR|Yes. We've done at your insistence. At your insistence, we have done it, and it's now completed here.
000:45:05|CMP|Okay.
000:45:06|CDR|Okay.
000:45:07|LMP|Let's see. We're on 4-Bravo on the test meter, and it's reading 37.
000:45:18|CDR|Okay, now what?
000:45:21|LMP|Okay. I'm ready to do an ECS monitoring check. SUIT PRESSURE - DELTA-P is okay.
000:45:30|CDR|(Laughter) How are you doing down there, ...?
000:45:33|LMP|... O2 flow ...
000:45:34|CMP|Five balls. That's the way I wanted to start. The next thing on the agenda is that freaking decal up there. 32.5.
000:45:41|CDR|Okay. Well, we'll - -
000:45:43|CMP|We'll work on that one.
000:45:44|CDR|We'll get to that.
000:45:45|CMP|If I start hosing it out, you just say something.
000:45:49|CDR|I'll say something. Don't you worry. Don't you worry, babe.
000:45:53|CMP|There's another one.
000:45:54|LMP|Okay - -
000:45:55|CMP|Okay.
000:45:56|LMP|- - We're in the green on REPRESS package.
000:45:57|CDR|Well, we'll have plenty of them to give out. Yes. We ought to save them for all the hookers in Titusville (laughter).
000:46:04|LMP|Huh? He said we could either carry them gracefully or otherwise.
000:46:09|CDR|Yes. No. I'm going to give them to all the hookers in Titusville.
000:46:15|CMP|Let?s see. You might get out your bracket for the camera, if you're out of things to do, AI, and I'll be handling the camera, shortly.
000:46:21|CDR|Okay, Okeydokey.
000:46:25|SC|(Whistling)
000:46:30|CDR|I was going to reach for the G&C Dictionary (laughter).
000:46:44|CDR|Yes. We got to treat this with a little care because it might just come out of there like everything else does.
000:47:10|CDR|Stu?
000:47:11|CMP|Huh?
000:47:13|LMP|Can you - reach over there and unsnap one of those - unsnap one of those hose lines?
000:47:19|CMP|Yes. Yes, I certainly can.
000:47:20|CDR|Because we don't want to wipe out - Thank you. Thank you. That's the dimension I need.
000:47:54|CDR|Oh, Jesus. There's one in here, too. There must be one in every frigging volume - stowage that we have.
000:48:02|LMP|Probably.
000:48:03|CMP|I think there's going to be.
000:48:07|CDR|Yes, they knew. God damn, they knew we've got to get into all these things.
000:48:14|LMP|Okay.
000:48:16|CMP|Hey, Ed, let me give a presento.
000:48:18|LMP|Okay. Just 1 sec.
000:48:21|CDR|Doot doot dun.
000:48:24|CMP|Here's something - Okay. If you could take a camera. Here's something, you know, we never check in any of the bench checks - that was this 10-millimeter lens won't stay in the - in the cushion. It just floats right on out.
000:48:35|CDR|
000:48:36|CMP|Yes. Look at that camera.
000:48:44|LMP|Getting a little leverage here.
000:49:45|CMP|I'll - I'll drop your seatbands in just a second there.
000:49:48|CDR|Let her go, babe. Oocoh.
000:49:55|LMP|Okay. Okay. I'm down in the checklist to where -We?ve already done to GDC ALINE; we will unstow the sequence camera bracket and the ORDEAL. Have you mounted the ORDEAL box?
000:50:10|CDR|You haven't told me to, yet.
000:50:11|LMP|Okay, you can do that as soon as you get your sequence camera under hand there, while I start doing the secondary glycol loop check. SECONDARY -SECONDARY COOL LOOP pump, AC 1. And I heard it come on.
000:50:34|CMP|Just for on the tape, for DSE purposes, the 10-raillimeter lens and 75-millimeter lens will not stay in the cushion.
000:50:43|LMP|Okay. That's surprising. They were kind of fight before, weren't they?
000:50:49|CMP|Yes.
000:50:51|CDR|Okay. What's the last set here on this thing?
000:50:54|CMP|I guess we've got a gray tape. Don't we - -
000:50:55|LMP|What, you want it set on it, Al?
000:50:56|CDR|Yes.
000:50:57|LMP|Oh.
000:50:58|CMP|I'll - I'll give it to him. I've got it right here. Okay. You want T8.
000:51:02|CDR|T8, set.
000:51:03|CMP|250th.
000:51:06|CDR|And a 250th is set.
000:51:10|CMP|Seven feet.
000:51:12|CDR|Seven feet is set.
000:51:14|CMP|And 12 frames per second.
000:51:18|CDR|And 12 frames per second. Okay.
000:51:26|CMP|Okay.
000:51:34|SC|(Whistling)
000:51:35|CDR|Oh, sunrise, troops.
000:51:38|LMP|Oh, mag - -
